month,narrative,reporter_code,true_theme
32,deck below dropped tool during routine operations object first aid administered lanyard barricade no injury sustained,slips_trips,dropped_objects
32,lanyard fell no injury sustained laceration tool deck below first aid administered at the facility object,dropped_objects,dropped_objects
32,housekeeping no injury sustained collision stairs wet surface mud during routine operations work was stopped footing,slips_trips,slips_trips
32,eyewash chemical exposure during routine operations acid rigging work was stopped splash investigation initiated,chemical_exposure,chemical_exposure
32,spotter employee was speed collision during routine operations reversing goggles blind spot no injury sustained,vehicle_incidents,vehicle_incidents
32,walkway during routine operations dropped fell reported to supervisor tool lanyard barricade work was stopped,hand_injuries,dropped_objects
32,barricade during routine operations hand glove laceration caught between no injury sustained investigation initiated point,hand_injuries,hand_injuries
32,exposure spotter reversing work was stopped investigation initiated collision vehicle forklift no injury sustained,lifting_ops,vehicle_incidents
32,dropped height barricade investigation initiated work was stopped during routine operations pinch lanyard impact,dropped_objects,dropped_objects
32,employee was scaffold first aid administered object work was stopped tool hand barricade lanyard,lifting_ops,dropped_objects
32,employee was work was stopped first aid administered swing object fell height barricade lanyard,dropped_objects,dropped_objects
32,housekeeping investigation initiated trip wet surface slip mud no injury sustained crane employee was,slips_trips,slips_trips
32,slip walkway cable stairs crane employee was reported to supervisor handrail investigation initiated,slips_trips,slips_trips
32,splash work was stopped crane during routine operations goggles first aid administered eyewash acid exposure,chemical_exposure,chemical_exposure
32,footing no injury sustained walkway cable work was stopped sling slip housekeeping investigation initiated,slips_trips,slips_trips
32,eyewash employee was eyewash no injury sustained goggles corrosive exposure skin contact first aid administered,chemical_exposure,chemical_exposure
32,chemical exposure sds skin contact acid splash reported to supervisor no injury sustained during routine operations,chemical_exposure,chemical_exposure
32,tool at the facility dropped impact employee was height first aid administered walkway lanyard,dropped_objects,dropped_objects
32,investigation initiated impact tool object glove barricade employee was work was stopped deck below,dropped_objects,dropped_objects
32,at the facility collision spotter splash vehicle no injury sustained reversing seatbelt first aid administered,vehicle_incidents,vehicle_incidents
32,dropped object caught between no injury sustained height first aid administered barricade work was stopped tool,dropped_objects,dropped_objects
32,investigation initiated object dropped scaffold vapor no injury sustained tool work was stopped height,dropped_objects,dropped_objects
32,investigation initiated lanyard deck below object reported to supervisor scaffold fell work was stopped wrench,vehicle_incidents,dropped_objects
33,no injury sustained impact investigation initiated object height tool at the facility scaffold cable,dropped_objects,dropped_objects
33,reported to supervisor height barricade impact first aid administered object employee was tool speed,dropped_objects,dropped_objects
33,lifting plan reported to supervisor footing slip handrail trip cable first aid administered no injury sustained,slips_trips,slips_trips
33,trip lanyard investigation initiated tool impact during routine operations height employee was object,lifting_ops,dropped_objects
33,crane employee was sling first aid administered reported to supervisor swing wrench lift lifting plan,lifting_ops,lifting_ops
33,first aid administered valve handwheel reported to supervisor object barricade work was stopped dropped fell impact,dropped_objects,dropped_objects
33,barricade first aid administered scaffold work was stopped speed object at the facility impact lanyard,dropped_objects,dropped_objects
33,employee was impact scaffold object deck below work was stopped hand during routine operations dropped,dropped_objects,dropped_objects
33,work was stopped scaffold lanyard fell at the facility laceration tool investigation initiated object,lifting_ops,dropped_objects
33,mud lanyard tool fell deck below barricade reported to supervisor first aid administered investigation initiated,dropped_objects,dropped_objects
33,first aid administered impact object acid barricade no injury sustained dropped deck below work was stopped,dropped_objects,dropped_objects
33,wrench laceration glove valve handwheel first aid administered work was stopped hand sling employee was,hand_injuries,hand_injuries
33,lanyard deck below stairs scaffold impact work was stopped first aid administered height at the facility,dropped_objects,dropped_objects
